"['computer_unix_time_ms', 'sensor_unix_time_ms', 'device_id', 'accel_x', 'accel_y', 'accel_z', 'gyro_x', 'gyro_y', 'gyro_z', 'mag_x', 'mag_y', 'mag_z']" 
1704315807.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.89,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.94,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315807.99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704315808.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
